package_id,item_id,user__id,user__feedback,data__item_id,data__sentence1,data__sentence2,annotation__output,annotation__time,reference__output,feedback__output,test_group
293,49664,629,True,1316,"""Bibot ! my little Bibot !""cooed the <token>bibulous</token> orator now in dulcet tones,""dost not know us, my good Bibot?","""Who's a <token>drunken</token> ruffian?""yelled Case, more angry than ever.",Yes,0 days 00:00:17.635542000,Yes,Yes,high quality feedback
293,49664,691,True,1316,"""Bibot ! my little Bibot !""cooed the <token>bibulous</token> orator now in dulcet tones,""dost not know us, my good Bibot?","""Who's a <token>drunken</token> ruffian?""yelled Case, more angry than ever.",Yes,0 days 00:00:06.354868000,Yes,Yes,high quality feedback
293,48413,579,True,45,"They were probably <token>arboreal</token> in their habits, fruit eaters by choice, and inhabitants of some warm forest clad land.","In its <token>arborescent</token> form, this substance singularly resembles some of the branched species of Nullipora.",Yes,0 days 00:00:05.637656000,Yes,Yes,high quality feedback
293,48413,629,True,45,"They were probably <token>arboreal</token> in their habits, fruit eaters by choice, and inhabitants of some warm forest clad land.","In its <token>arborescent</token> form, this substance singularly resembles some of the branched species of Nullipora.",Yes,0 days 00:00:39.376667000,Yes,Yes,high quality feedback
293,48413,691,True,45,"They were probably <token>arboreal</token> in their habits, fruit eaters by choice, and inhabitants of some warm forest clad land.","In its <token>arborescent</token> form, this substance singularly resembles some of the branched species of Nullipora.",Yes,0 days 00:00:04.760451000,Yes,Yes,high quality feedback
293,49650,579,True,2964,"CRASHAW, with mingled <token>trepidation</token> and severity :""Not there?","He forgot in a moment the anxieties and <token>worries</token> of the day, and greeted her gayly.",Yes,0 days 00:00:05.103867000,No,No,high quality feedback
293,49650,629,True,2964,"CRASHAW, with mingled <token>trepidation</token> and severity :""Not there?","He forgot in a moment the anxieties and <token>worries</token> of the day, and greeted her gayly.",Yes,0 days 00:00:22.156032000,No,No,high quality feedback
293,49650,691,True,2964,"CRASHAW, with mingled <token>trepidation</token> and severity :""Not there?","He forgot in a moment the anxieties and <token>worries</token> of the day, and greeted her gayly.",Yes,0 days 00:00:07.059612000,No,No,high quality feedback
293,50124,579,True,2788,"I slept in the attic with the maid at old Aunt Mary's, and always in a <token>cubicle</token> after I went to the asylum.","There could, of course, be no hope of passing safely by such a <token>route</token> without the light of day.",No,0 days 00:00:03.819129000,No,No,high quality feedback
293,50124,629,True,2788,"I slept in the attic with the maid at old Aunt Mary's, and always in a <token>cubicle</token> after I went to the asylum.","There could, of course, be no hope of passing safely by such a <token>route</token> without the light of day.",No,0 days 00:00:23.896672000,No,No,high quality feedback
293,50124,691,True,2788,"I slept in the attic with the maid at old Aunt Mary's, and always in a <token>cubicle</token> after I went to the asylum.","There could, of course, be no hope of passing safely by such a <token>route</token> without the light of day.",No,0 days 00:00:11.493756000,No,No,high quality feedback
293,48846,579,True,2521,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'","His head was bound with pansies overblown, And faded violets, white and <token>pied</token> and blue ;",Yes,0 days 00:00:04.032974000,No,No,high quality feedback
293,48846,629,True,2521,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'","His head was bound with pansies overblown, And faded violets, white and <token>pied</token> and blue ;",No,0 days 00:00:28.541171000,No,No,high quality feedback
293,48846,691,True,2521,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'","His head was bound with pansies overblown, And faded violets, white and <token>pied</token> and blue ;",Yes,0 days 00:00:09.478610000,No,No,high quality feedback
293,49605,579,True,1172,"If any of the <token>autochthonous</token> idlers asked him what he called himself, he replied shortly,""an engineer.""","The  Cactus  is nowhere found ; it is abundant in many parts of Bengal, but certainly not <token>indigenous</token>.",Yes,0 days 00:00:04.177557000,Yes,Yes,high quality feedback
293,49605,629,True,1172,"If any of the <token>autochthonous</token> idlers asked him what he called himself, he replied shortly,""an engineer.""","The  Cactus  is nowhere found ; it is abundant in many parts of Bengal, but certainly not <token>indigenous</token>.",Yes,0 days 00:00:36.356317000,Yes,Yes,high quality feedback
293,49605,691,True,1172,"If any of the <token>autochthonous</token> idlers asked him what he called himself, he replied shortly,""an engineer.""","The  Cactus  is nowhere found ; it is abundant in many parts of Bengal, but certainly not <token>indigenous</token>.",No,0 days 00:00:05.483402000,Yes,Yes,high quality feedback
293,49657,579,True,985,"Go on, Paul, and forget the <token>sentimental</token> folly that unmans you.""","Michel and old Liz entered, dripping like water nymphs, and sat down on the <token>soppy</token> bed.",Yes,0 days 00:00:14.845042000,Yes,Yes,high quality feedback
293,49657,629,True,985,"Go on, Paul, and forget the <token>sentimental</token> folly that unmans you.""","Michel and old Liz entered, dripping like water nymphs, and sat down on the <token>soppy</token> bed.",No,0 days 00:00:13.112851000,Yes,Yes,high quality feedback
293,49657,691,True,985,"Go on, Paul, and forget the <token>sentimental</token> folly that unmans you.""","Michel and old Liz entered, dripping like water nymphs, and sat down on the <token>soppy</token> bed.",Yes,0 days 00:00:14.705365000,Yes,Yes,high quality feedback
293,49351,579,True,3061,A bull is only a <token>paradox</token> which people are too stupid to understand.,The effects of the Kohl rabi were particularly plain in the enlarged <token>stems</token> of many of the seedlings.,Yes,0 days 00:00:03.940532000,No,No,high quality feedback
293,49351,629,True,3061,A bull is only a <token>paradox</token> which people are too stupid to understand.,The effects of the Kohl rabi were particularly plain in the enlarged <token>stems</token> of many of the seedlings.,No,0 days 00:00:22.971224000,No,No,high quality feedback
293,49351,691,True,3061,A bull is only a <token>paradox</token> which people are too stupid to understand.,The effects of the Kohl rabi were particularly plain in the enlarged <token>stems</token> of many of the seedlings.,Yes,0 days 00:00:04.789491000,No,No,high quality feedback
293,48748,579,True,955,I so very often see her eyes fixed on his face with a remarkable expression of <token>pensive</token> admiration.,Sir Hugo sat for some time in a silence which was rather <token>meditative</token> than surprised.,Yes,0 days 00:00:03.627455000,Yes,Yes,high quality feedback
293,48748,629,True,955,I so very often see her eyes fixed on his face with a remarkable expression of <token>pensive</token> admiration.,Sir Hugo sat for some time in a silence which was rather <token>meditative</token> than surprised.,Yes,0 days 00:00:35.051990000,Yes,Yes,high quality feedback
293,48748,691,True,955,I so very often see her eyes fixed on his face with a remarkable expression of <token>pensive</token> admiration.,Sir Hugo sat for some time in a silence which was rather <token>meditative</token> than surprised.,No,0 days 00:00:04.857123000,Yes,Yes,high quality feedback
293,48875,579,True,2796,"Roederer and spectral Ministers <token>jostle</token> in the press ; consult, in side cabinets, with one or with both Majesties.","""For it is on ly sep a <token>ra</token> ted from this Land of Ev by a broad des ert.""",Yes,0 days 00:00:03.906885000,No,No,high quality feedback
293,48875,629,True,2796,"Roederer and spectral Ministers <token>jostle</token> in the press ; consult, in side cabinets, with one or with both Majesties.","""For it is on ly sep a <token>ra</token> ted from this Land of Ev by a broad des ert.""",No,0 days 00:00:36.524227000,No,No,high quality feedback
293,48875,691,True,2796,"Roederer and spectral Ministers <token>jostle</token> in the press ; consult, in side cabinets, with one or with both Majesties.","""For it is on ly sep a <token>ra</token> ted from this Land of Ev by a broad des ert.""",Yes,0 days 00:00:04.628368000,No,No,high quality feedback
293,49395,579,True,2144,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,"There saw I Mars his <token>ides</token>, the Capitol, The seer in vain foretelling Caesar's fall ;",No,0 days 00:00:05.106655000,No,No,high quality feedback
293,49395,629,True,2144,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,"There saw I Mars his <token>ides</token>, the Capitol, The seer in vain foretelling Caesar's fall ;",Yes,0 days 00:00:11.829226000,No,No,high quality feedback
